"Provinsi","Kota","Jumlah AHH","AHH","Jumlah RLS","RLS","Jumlah HLS","HLS","Pengeluaran","PPK","Jumlah IPM","IPM"
"Kalimantan Timur","Kutai Barat","73.73","Tinggi","8.85","Sedang","13.25","Tinggi","  11,291.00 ","Tinggi","73.72","=IF(K358>=80,""Sangat Tinggi"",IF(K358>=70,""Tinggi"",IF(K358>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Kutai Kartanegara","74.12","Tinggi","9.26","Sedang","13.64","Tinggi","  12,323.00 ","Tinggi","75.30","=IF(K359>=80,""Sangat Tinggi"",IF(K359>=70,""Tinggi"",IF(K359>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Kutai Timur","74.33","Tinggi","9.45","Sedang","13.01","Tinggi","  11,961.00 ","Tinggi","74.98","=IF(K360>=80,""Sangat Tinggi"",IF(K360>=70,""Tinggi"",IF(K360>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Berau","73.45","Tinggi","9.56","Sedang","13.36","Tinggi","  13,620.00 ","Tinggi","76.21","=IF(K361>=80,""Sangat Tinggi"",IF(K361>=70,""Tinggi"",IF(K361>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Penajam Paser Utara","74.03","Tinggi","8.53","Sedang","12.86","Tinggi","  12,517.00 ","Tinggi","73.30","=IF(K362>=80,""Sangat Tinggi"",IF(K362>=70,""Tinggi"",IF(K362>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Mahakam Ulu","73.44","Tinggi","8.49","Sedang","12.63","Tinggi","  8,696.00 ","Sedang","69.59","=IF(K363>=80,""Sangat Tinggi"",IF(K363>=70,""Tinggi"",IF(K363>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Kota Balikpapan","75.64","Tinggi","10.93","Tinggi","14.24","Tinggi","  16,195.00 ","Tinggi","81.66","=IF(K364>=80,""Sangat Tinggi"",IF(K364>=70,""Tinggi"",IF(K364>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Kota Samarinda","75.27","Tinggi","10.93","Tinggi","15.39","Tinggi","  15,610.00 ","Tinggi","82.32","=IF(K365>=80,""Sangat Tinggi"",IF(K365>=70,""Tinggi"",IF(K365>=60,""Sedang"",""Rendah"")))"
"Kalimantan Timur","Kota Bontang","74.81","Tinggi","10.92","Tinggi","13.43","Tinggi","  17,659.00 ","Tinggi","81.56","=IF(K366>=80,""Sangat Tinggi"",IF(K366>=70,""Tinggi"",IF(K366>=60,""Sedang"",""Rendah"")))"
"Kalimantan Utara","Malinau","73.25","Tinggi","9.43","Sedang","13.34","Tinggi","  10,708.00 ","Tinggi","73.19","=IF(K367>=80,""Sangat Tinggi"",IF(K367>=70,""Tinggi"",IF(K367>=60,""Sedang"",""Rendah"")))"
"Kalimantan Utara","Bulungan","73.83","Tinggi","9.21","Sedang","13.04","Tinggi","  10,205.00 ","Tinggi","72.72","=IF(K368>=80,""Sangat Tinggi"",IF(K368>=70,""Tinggi"",IF(K368>=60,""Sedang"",""Rendah"")))"
"Kalimantan Utara","Tana Tidung","73.47","Tinggi","9.04","Sedang","12.39","Tinggi","  8,386.00 ","Sedang","69.20","=IF(K369>=80,""Sangat Tinggi"",IF(K369>=70,""Tinggi"",IF(K369>=60,""Sedang"",""Rendah"")))"
"Kalimantan Utara","Nunukan","73.11","Tinggi","8.26","Sedang","12.68","Tinggi","  7,787.00 ","Rendah","67.70","=IF(K370>=80,""Sangat Tinggi"",IF(K370>=70,""Tinggi"",IF(K370>=60,""Sedang"",""Rendah"")))"
"Kalimantan Utara","Kota Tarakan","74.24","Tinggi","10.36","Tinggi","14.21","Tinggi","  11,992.00 ","Tinggi","77.53","=IF(K371>=80,""Sangat Tinggi"",IF(K371>=70,""Tinggi"",IF(K371>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Bolaang Mongondow","71.94","Tinggi","8.36","Sedang","11.63","Sedang","  10,915.00 ","Tinggi","69.62","=IF(K372>=80,""Sangat Tinggi"",IF(K372>=70,""Tinggi"",IF(K372>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Minahasa","74.96","Tinggi","10.11","Tinggi","14.18","Tinggi","  13,027.00 ","Tinggi","76.96","=IF(K373>=80,""Sangat Tinggi"",IF(K373>=70,""Tinggi"",IF(K373>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Kepulauan Sangihe","74.49","Tinggi","8.64","Sedang","12.6","Tinggi","  11,946.00 ","Tinggi","72.22","=IF(K374>=80,""Sangat Tinggi"",IF(K374>=70,""Tinggi"",IF(K374>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Kepulauan Talaud","73.25","Tinggi","9.91","Sedang","12.66","Tinggi","  9,146.00 ","Sedang","71.14","=IF(K375>=80,""Sangat Tinggi"",IF(K375>=70,""Tinggi"",IF(K375>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Minahasa Selatan","74.07","Tinggi","9.41","Sedang","12.99","Tinggi","  12,090.00 ","Tinggi","73.66","=IF(K376>=80,""Sangat Tinggi"",IF(K376>=70,""Tinggi"",IF(K376>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Minahasa Utara","74.5","Tinggi","10.3","Tinggi","13.07","Tinggi","  11,958.00 ","Tinggi","75.31","=IF(K377>=80,""Sangat Tinggi"",IF(K377>=70,""Tinggi"",IF(K377>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Bolaang Mongondow Utara","73.41","Tinggi","8.58","Sedang","12.38","Tinggi","  9,652.00 ","Sedang","68.64","=IF(K378>=80,""Sangat Tinggi"",IF(K378>=70,""Tinggi"",IF(K378>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Siau Tagulandang Biaro","74.4","Tinggi","9.25","Sedang","12.03","Tinggi","  8,742.00 ","Sedang","69.57","=IF(K379>=80,""Sangat Tinggi"",IF(K379>=70,""Tinggi"",IF(K379>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Minahasa Tenggara","73.11","Tinggi","9.13","Sedang","12.45","Tinggi","  11,034.00 ","Tinggi","71.93","=IF(K380>=80,""Sangat Tinggi"",IF(K380>=70,""Tinggi"",IF(K380>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Bolaang Mongondow Selatan","70.8","Tinggi","8.17","Sedang","12.33","Tinggi","  9,593.00 ","Sedang","66.40","=IF(K381>=80,""Sangat Tinggi"",IF(K381>=70,""Tinggi"",IF(K381>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Bolaang Mongondow Timur","73.25","Tinggi","8.27","Sedang","11.9","Sedang","  9,741.00 ","Sedang","67.95","=IF(K382>=80,""Sangat Tinggi"",IF(K382>=70,""Tinggi"",IF(K382>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Kota Manado","75.02","Tinggi","11.44","Tinggi","14.19","Tinggi","  14,822.00 ","Tinggi","80.14","=IF(K383>=80,""Sangat Tinggi"",IF(K383>=70,""Tinggi"",IF(K383>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Kota Bitung","74.22","Tinggi","9.94","Sedang","12.66","Tinggi","  12,954.00 ","Tinggi","75.11","=IF(K384>=80,""Sangat Tinggi"",IF(K384>=70,""Tinggi"",IF(K384>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Kota Tomohon","75.28","Tinggi","10.99","Tinggi","14.24","Tinggi","  12,488.00 ","Tinggi","78.10","=IF(K385>=80,""Sangat Tinggi"",IF(K385>=70,""Tinggi"",IF(K385>=60,""Sedang"",""Rendah"")))"
"Sulawesi Utara","Kota Kotamobagu","74.7","Tinggi","10.33","Tinggi","12.9","Tinggi","  11,452.00 ","Tinggi","74.43","=IF(K386>=80,""Sangat Tinggi"",IF(K386>=70,""Tinggi"",IF(K386>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Banggai Kepulauan","67.35","Sedang","8.62","Sedang","13.09","Tinggi","  8,066.00 ","Sedang","66.82","=IF(K387>=80,""Sangat Tinggi"",IF(K387>=70,""Tinggi"",IF(K387>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Banggai","72.09","Tinggi","8.63","Sedang","13.34","Tinggi","  10,400.00 ","Tinggi","71.70","=IF(K388>=80,""Sangat Tinggi"",IF(K388>=70,""Tinggi"",IF(K388>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Morowali","71","Tinggi","9.37","Sedang","13.38","Tinggi","  11,708.00 ","Tinggi","73.02","=IF(K389>=80,""Sangat Tinggi"",IF(K389>=70,""Tinggi"",IF(K389>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Poso","72.98","Tinggi","9.53","Sedang","13.74","Tinggi","  9,622.00 ","Sedang","72.48","=IF(K390>=80,""Sangat Tinggi"",IF(K390>=70,""Tinggi"",IF(K390>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Donggala","70.52","Tinggi","7.99","Sedang","12.61","Tinggi","  8,766.00 ","Sedang","66.95","=IF(K391>=80,""Sangat Tinggi"",IF(K391>=70,""Tinggi"",IF(K391>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Toli-Toli","71.09","Tinggi","8.77","Sedang","13.04","Tinggi","  8,665.00 ","Sedang","67.66","=IF(K392>=80,""Sangat Tinggi"",IF(K392>=70,""Tinggi"",IF(K392>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Buol","71.06","Tinggi","9.09","Sedang","13.17","Tinggi","  8,678.00 ","Sedang","69.57","=IF(K393>=80,""Sangat Tinggi"",IF(K393>=70,""Tinggi"",IF(K393>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Parigi Moutong","68.62","Sedang","8.04","Sedang","12.51","Tinggi","  10,471.00 ","Tinggi","67.11","=IF(K394>=80,""Sangat Tinggi"",IF(K394>=70,""Tinggi"",IF(K394>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Tojo Una-Una","70.89","Tinggi","8.51","Sedang","12.37","Tinggi","  8,550.00 ","Sedang","66.39","=IF(K395>=80,""Sangat Tinggi"",IF(K395>=70,""Tinggi"",IF(K395>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Sigi","71.11","Tinggi","9.03","Sedang","13.05","Tinggi","  8,891.00 ","Sedang","69.93","=IF(K396>=80,""Sangat Tinggi"",IF(K396>=70,""Tinggi"",IF(K396>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Banggai Laut","70.75","Tinggi","8.64","Sedang","13.03","Tinggi","  8,470.00 ","Sedang","66.93","=IF(K397>=80,""Sangat Tinggi"",IF(K397>=70,""Tinggi"",IF(K397>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Morowali Utara","72.19","Tinggi","8.94","Sedang","12.29","Tinggi","  9,623.00 ","Sedang","69.73","=IF(K398>=80,""Sangat Tinggi"",IF(K398>=70,""Tinggi"",IF(K398>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tengah","Kota Palu","73.71","Tinggi","11.74","Tinggi","16.51","Tinggi","  15,501.00 ","Tinggi","82.52","=IF(K399>=80,""Sangat Tinggi"",IF(K399>=70,""Tinggi"",IF(K399>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Kepulauan Selayar","73.27","Tinggi","8.35","Sedang","12.69","Tinggi","  9,830.00 ","Sedang","69.20","=IF(K400>=80,""Sangat Tinggi"",IF(K400>=70,""Tinggi"",IF(K400>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Bulukumba","74.01","Tinggi","8.26","Sedang","13.43","Tinggi","  11,392.00 ","Tinggi","71.21","=IF(K401>=80,""Sangat Tinggi"",IF(K401>=70,""Tinggi"",IF(K401>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Bantaeng","72.67","Tinggi","7.09","Sedang","12.53","Tinggi","  12,304.00 ","Tinggi","70.57","=IF(K402>=80,""Sangat Tinggi"",IF(K402>=70,""Tinggi"",IF(K402>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Jeneponto","73.81","Tinggi","7","Sedang","12.12","Tinggi","  9,781.00 ","Sedang","65.90","=IF(K403>=80,""Sangat Tinggi"",IF(K403>=70,""Tinggi"",IF(K403>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Takalar","73.43","Tinggi","7.66","Sedang","12.49","Tinggi","  11,239.00 ","Tinggi","68.90","=IF(K404>=80,""Sangat Tinggi"",IF(K404>=70,""Tinggi"",IF(K404>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Gowa","74.03","Tinggi","8.41","Sedang","13.7","Tinggi","  10,233.00 ","Tinggi","71.57","=IF(K405>=80,""Sangat Tinggi"",IF(K405>=70,""Tinggi"",IF(K405>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Sinjai","72.83","Tinggi","7.8","Sedang","13.26","Tinggi","  10,180.00 ","Tinggi","68.92","=IF(K406>=80,""Sangat Tinggi"",IF(K406>=70,""Tinggi"",IF(K406>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Maros","73.55","Tinggi","8.03","Sedang","13.5","Tinggi","  11,795.00 ","Tinggi","71.63","=IF(K407>=80,""Sangat Tinggi"",IF(K407>=70,""Tinggi"",IF(K407>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Pangkajene dan Kepulauan","72.87","Tinggi","8.31","Sedang","12.8","Tinggi","  12,241.00 ","Tinggi","70.59","=IF(K408>=80,""Sangat Tinggi"",IF(K408>=70,""Tinggi"",IF(K408>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Barru","72.57","Tinggi","8.54","Sedang","13.62","Tinggi","  11,712.00 ","Tinggi","72.36","=IF(K409>=80,""Sangat Tinggi"",IF(K409>=70,""Tinggi"",IF(K409>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Bone","73.2","Tinggi","7.54","Sedang","13","Tinggi","  9,682.00 ","Sedang","67.81","=IF(K410>=80,""Sangat Tinggi"",IF(K410>=70,""Tinggi"",IF(K410>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Soppeng","73.47","Tinggi","8.27","Sedang","13.21","Tinggi","  10,098.00 ","Tinggi","70.58","=IF(K411>=80,""Sangat Tinggi"",IF(K411>=70,""Tinggi"",IF(K411>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Wajo","73.25","Tinggi","7.45","Sedang","13.31","Tinggi","  13,192.00 ","Tinggi","71.10","=IF(K412>=80,""Sangat Tinggi"",IF(K412>=70,""Tinggi"",IF(K412>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Sidenreng Rappang","74.32","Tinggi","8.2","Sedang","13.02","Tinggi","  12,739.00 ","Tinggi","72.71","=IF(K413>=80,""Sangat Tinggi"",IF(K413>=70,""Tinggi"",IF(K413>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Pinrang","74.47","Tinggi","8.3","Sedang","13.27","Tinggi","  12,559.00 ","Tinggi","72.84","=IF(K414>=80,""Sangat Tinggi"",IF(K414>=70,""Tinggi"",IF(K414>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Enrekang","73.92","Tinggi","8.94","Sedang","13.87","Tinggi","  11,636.00 ","Tinggi","73.89","=IF(K415>=80,""Sangat Tinggi"",IF(K415>=70,""Tinggi"",IF(K415>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Luwu","73.3","Tinggi","8.73","Sedang","13.41","Tinggi","  10,691.00 ","Tinggi","72.16","=IF(K416>=80,""Sangat Tinggi"",IF(K416>=70,""Tinggi"",IF(K416>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Tana Toraja","74.63","Tinggi","8.6","Sedang","13.88","Tinggi","  8,017.00 ","Sedang","70.73","=IF(K417>=80,""Sangat Tinggi"",IF(K417>=70,""Tinggi"",IF(K417>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Luwu Utara","73.56","Tinggi","8.14","Sedang","12.59","Tinggi","  12,513.00 ","Tinggi","71.34","=IF(K418>=80,""Sangat Tinggi"",IF(K418>=70,""Tinggi"",IF(K418>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Luwu Timur","74.32","Tinggi","8.93","Sedang","13.01","Tinggi","  13,451.00 ","Tinggi","74.35","=IF(K419>=80,""Sangat Tinggi"",IF(K419>=70,""Tinggi"",IF(K419>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Toraja Utara","74.88","Tinggi","8.51","Sedang","13.42","Tinggi","  8,871.00 ","Sedang","71.23","=IF(K420>=80,""Sangat Tinggi"",IF(K420>=70,""Tinggi"",IF(K420>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Kota Makasar","75.15","Tinggi","11.56","Tinggi","15.61","Tinggi","  17,889.00 ","Tinggi","83.52","=IF(K421>=80,""Sangat Tinggi"",IF(K421>=70,""Tinggi"",IF(K421>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Kota Parepare","74.44","Tinggi","10.7","Tinggi","14.54","Tinggi","  14,495.00 ","Tinggi","79.03","=IF(K422>=80,""Sangat Tinggi"",IF(K422>=70,""Tinggi"",IF(K422>=60,""Sedang"",""Rendah"")))"
"Sulawesi Selatan","Kota Palopo","74","Tinggi","11.13","Tinggi","15.12","Tinggi","  13,892.00 ","Tinggi","79.45","=IF(K423>=80,""Sangat Tinggi"",IF(K423>=70,""Tinggi"",IF(K423>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Buton","70.36","Tinggi","8.49","Sedang","13.88","Tinggi","  7,995.00 ","Rendah","68.12","=IF(K424>=80,""Sangat Tinggi"",IF(K424>=70,""Tinggi"",IF(K424>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Muna","71.56","Tinggi","8.53","Sedang","14.02","Tinggi","  8,703.00 ","Sedang","70.16","=IF(K425>=80,""Sangat Tinggi"",IF(K425>=70,""Tinggi"",IF(K425>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Konawe","72.78","Tinggi","9.56","Sedang","13.04","Tinggi","  10,963.00 ","Tinggi","72.77","=IF(K426>=80,""Sangat Tinggi"",IF(K426>=70,""Tinggi"",IF(K426>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Kolaka","73.54","Tinggi","9.35","Sedang","13.03","Tinggi","  13,055.00 ","Tinggi","74.72","=IF(K427>=80,""Sangat Tinggi"",IF(K427>=70,""Tinggi"",IF(K427>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Konawe Selatan","71.72","Tinggi","8.51","Sedang","12.78","Tinggi","  9,753.00 ","Sedang","70.32","=IF(K428>=80,""Sangat Tinggi"",IF(K428>=70,""Tinggi"",IF(K428>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Bombana","70.88","Tinggi","8.07","Sedang","11.9","Sedang","  9,132.00 ","Sedang","67.43","=IF(K429>=80,""Sangat Tinggi"",IF(K429>=70,""Tinggi"",IF(K429>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Wakatobi","70.76","Tinggi","8.51","Sedang","13.52","Tinggi","  10,240.00 ","Tinggi","71.43","=IF(K430>=80,""Sangat Tinggi"",IF(K430>=70,""Tinggi"",IF(K430>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Kolaka Utara","70.62","Tinggi","8.81","Sedang","12.17","Tinggi","  11,020.00 ","Tinggi","71.04","=IF(K431>=80,""Sangat Tinggi"",IF(K431>=70,""Tinggi"",IF(K431>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Buton Utara","71.36","Tinggi","9.12","Sedang","13.17","Tinggi","  8,289.00 ","Sedang","69.70","=IF(K432>=80,""Sangat Tinggi"",IF(K432>=70,""Tinggi"",IF(K432>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Konawe Utara","70.53","Tinggi","9.6","Sedang","13.12","Tinggi","  10,113.00 ","Tinggi","71.71","=IF(K433>=80,""Sangat Tinggi"",IF(K433>=70,""Tinggi"",IF(K433>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Kolaka Timur","73.11","Tinggi","8.4","Sedang","12.7","Tinggi","  8,520.00 ","Sedang","69.57","=IF(K434>=80,""Sangat Tinggi"",IF(K434>=70,""Tinggi"",IF(K434>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Konawe Kepulauan","70.25","Tinggi","9.45","Sedang","12.54","Tinggi","  7,564.00 ","Rendah","67.32","=IF(K435>=80,""Sangat Tinggi"",IF(K435>=70,""Tinggi"",IF(K435>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Muna Barat","71.17","Tinggi","7.86","Sedang","12.62","Tinggi","  8,076.00 ","Sedang","67.13","=IF(K436>=80,""Sangat Tinggi"",IF(K436>=70,""Tinggi"",IF(K436>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Buton Tengah","70.37","Tinggi","7.34","Sedang","13.2","Tinggi","  8,003.00 ","Sedang","65.83","=IF(K437>=80,""Sangat Tinggi"",IF(K437>=70,""Tinggi"",IF(K437>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Buton Selatan","70.14","Tinggi","7.65","Sedang","13.26","Tinggi","  7,936.00 ","Rendah","66.15","=IF(K438>=80,""Sangat Tinggi"",IF(K438>=70,""Tinggi"",IF(K438>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Kota Kendari","75.34","Tinggi","12.53","Tinggi","16.91","Tinggi","  15,116.00 ","Tinggi","84.85","=IF(K439>=80,""Sangat Tinggi"",IF(K439>=70,""Tinggi"",IF(K439>=60,""Sedang"",""Rendah"")))"
"Sulawesi Tenggara","Kota Baubau","74.53","Tinggi","11.02","Tinggi","15.52","Tinggi","  11,207.00 ","Tinggi","77.52","=IF(K440>=80,""Sangat Tinggi"",IF(K440>=70,""Tinggi"",IF(K440>=60,""Sedang"",""Rendah"")))"
"Gorontalo","Boalemo","71.24","Tinggi","7.3","Sedang","12.48","Tinggi","  9,941.00 ","Sedang","68.18","=IF(K441>=80,""Sangat Tinggi"",IF(K441>=70,""Tinggi"",IF(K441>=60,""Sedang"",""Rendah"")))"
"Gorontalo","Gorontalo","70.81","Tinggi","7.79","Sedang","13.21","Tinggi","  10,336.00 ","Tinggi","69.09","=IF(K442>=80,""Sangat Tinggi"",IF(K442>=70,""Tinggi"",IF(K442>=60,""Sedang"",""Rendah"")))"
"Gorontalo","Pohuwato","69.4","Sedang","7.59","Sedang","12.46","Tinggi","  11,018.00 ","Tinggi","67.15","=IF(K443>=80,""Sangat Tinggi"",IF(K443>=70,""Tinggi"",IF(K443>=60,""Sedang"",""Rendah"")))"
"Gorontalo","Bone Bolango","70.19","Tinggi","8.35","Sedang","13.67","Tinggi","  11,114.00 ","Tinggi","71.51","=IF(K444>=80,""Sangat Tinggi"",IF(K444>=70,""Tinggi"",IF(K444>=60,""Sedang"",""Rendah"")))"
"Gorontalo","Gorontalo Utara","69.65","Sedang","7.17","Sedang","12.49","Tinggi","  10,037.00 ","Tinggi","66.61","=IF(K445>=80,""Sangat Tinggi"",IF(K445>=70,""Tinggi"",IF(K445>=60,""Sedang"",""Rendah"")))"
"Gorontalo","Kota Gorontalo","73.25","Tinggi","10.4","Tinggi","14.58","Tinggi","  13,351.00 ","Tinggi","78.64","=IF(K446>=80,""Sangat Tinggi"",IF(K446>=70,""Tinggi"",IF(K446>=60,""Sedang"",""Rendah"")))"
"Sulawesi Barat","Majene","70.06","Tinggi","9.28","Sedang","13.71","Tinggi","  10,462.00 ","Tinggi","68.62","=IF(K447>=80,""Sangat Tinggi"",IF(K447>=70,""Tinggi"",IF(K447>=60,""Sedang"",""Rendah"")))"
"Sulawesi Barat","Polewali Mandar","70.82","Tinggi","7.71","Sedang","13.48","Tinggi","  9,096.00 ","Sedang","65.59","=IF(K448>=80,""Sangat Tinggi"",IF(K448>=70,""Tinggi"",IF(K448>=60,""Sedang"",""Rendah"")))"
"Sulawesi Barat","Mamasa","72.16","Tinggi","8.11","Sedang","12.54","Tinggi","  8,108.00 ","Sedang","67.83","=IF(K449>=80,""Sangat Tinggi"",IF(K449>=70,""Tinggi"",IF(K449>=60,""Sedang"",""Rendah"")))"
"Sulawesi Barat","Mamuju","71.79","Tinggi","8.16","Sedang","13.26","Tinggi","  10,075.00 ","Tinggi","69.61","=IF(K450>=80,""Sangat Tinggi"",IF(K450>=70,""Tinggi"",IF(K450>=60,""Sedang"",""Rendah"")))"
"Sulawesi Barat","Mamuju Utara / Pasangkayu","70.09","Tinggi","8.12","Sedang","12.07","Tinggi","  11,649.00 ","Tinggi","69.11","=IF(K451>=80,""Sangat Tinggi"",IF(K451>=70,""Tinggi"",IF(K451>=60,""Sedang"",""Rendah"")))"
